tx	gene_id	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENST00000481638	ENSG00000166979	70.479	167.975	142.161	103.075	231.537	168.432
ENST00000412833	ENSG00000166979	280.653	268.86	418.673	237.776	226.169	255.615
ENST00000464037	ENSG00000166979	677.372	558.565	466.352	751.097	595.842	590.983
ENST00000496615	ENSG00000166979	118.767	142.448	77.285	228.633	294.609	107.895
ENST00000485488	ENSG00000166979	415.929	143.695	185.424	240.874	112.115	221.087
ENST00000300258	ENSG00000242220	648.819	950.637	1235.069	980.491	957.954	805.486
ENST00000491828	ENSG00000242220	273.302	305.293	325.634	401.167	521.565	411.627
ENST00000472557	ENSG00000242220	141.524	200.479	201.326	235.741	269.274	179.796
ENST00000582575	ENSG00000242220	132.255	295.049	103.293	169.436	132.649	295.583
ENST00000431216	ENSG00000265590	416.599	408.373	544.78	308.555	419.126	136.367
ENST00000553001	ENSG00000265590	523.454	235.9	424.988	221.204	136.485	390.243
ENST00000431599	ENSG00000159079	75	187	75	125	187	250
ENST00000440966	ENSG00000159079	409.722	488.487	292.324	191.603	517.234	313.719
ENST00000382549	ENSG00000159079	1497.086	1549.627	870.164	864.791	1527.208	477.814
ENST00000290155	ENSG00000159079	811.613	546.917	623.414	452.668	1009.471	538.553
ENST00000425336	ENSG00000159079	385.714	235.129	307.002	373.839	519.038	522.186
ENST00000300260	ENSG00000159079	541.115	261.766	337.157	527.458	228.355	193.001
ENST00000483315	ENSG00000159079	473.888	317.434	873.19	474.5	423.43	657.247
ENST00000458138	ENSG00000159079	269.91	230.909	218.658	536.548	375.211	227.379
ENST00000357345	ENSG00000159082	2732.797	2035.991	1487.265	2248.073	1299.824	3073.141
ENST00000382491	ENSG00000159082	1886.844	2411.102	1418.982	1886.056	3305.385	1525.23
ENST00000438952	ENSG00000159082	2395.792	625.179	1192.628	1102.933	1607.619	709.782
ENST00000630077	ENSG00000159082	2194.552	3104.339	1720.534	1952.642	2422.085	2829.767
ENST00000382499	ENSG00000159082	1832.717	2692.376	2077.301	1619.453	1629.069	1177.676
ENST00000433931	ENSG00000159082	1262.17	2903.109	1583.3	2170.828	1111.232	2290.753
ENST00000418301	ENSG00000159082	203.255	161.307	90.157	134.905	102.715	133.112
ENST00000467445	ENSG00000159082	261.25	176.615	174.738	294.806	235.396	438.533
ENST00000464778	ENSG00000159082	215.117	259.183	356.2	157.113	280.232	138.848
ENST00000429236	ENSG00000159082	780.286	740.57	769.885	409.452	777.637	1041.779
ENST00000456084	ENSG00000159082	181.221	135.229	152.011	152.74	156.806	138.377
ENST00000331923	ENSG00000159086	2328.84	2412.794	1035.233	1257.199	892.777	891.459
ENST00000466846	ENSG00000159086	883.307	1429.573	1415.375	1155.335	903.455	991.031
ENST00000443785	ENSG00000159086	845.833	861.733	1132.171	818.368	1316.364	628.7
ENST00000497873	ENSG00000159086	836.795	685.633	862.738	478.679	1368.07	770.274
ENST00000290178	ENSG00000159086	742.494	685.81	1472.915	602.915	1028.227	1479.271
ENST00000445049	ENSG00000159086	141.999	126.312	170.545	113	170	142
ENST00000421049	ENSG00000159086	203.994	152.683	154.668	204.779	101.931	60.997
ENST00000472588	ENSG00000159086	441.819	455.649	487.35	359.98	352.495	452.158
ENST00000464256	ENSG00000159086	662.919	396.814	463.004	626.745	618.681	743.11
ENST00000490358	ENSG00000205929	382.012	340.922	506.153	337.456	288.488	297.192
ENST00000487113	ENSG00000205929	411.718	240.452	314.251	213.324	204.537	250.653
ENST00000382373	ENSG00000205929	321.275	326.824	557.534	247.391	228.606	246.037
ENST00000479548	ENSG00000205929	208.994	340.803	376.062	163.829	205.37	255.118
ENST00000382357	ENSG00000205927	515.925	720.313	939.159	398.563	1557.498	1536.829
ENST00000430860	ENSG00000205927	257.759	102.222	101.89	210.055	262.622	166.021
ENST00000333337	ENSG00000205927	730.315	954.465	771.951	2018.382	1157.88	1483.15
ENST00000382348	ENSG00000184221	405.462	547.91	1358.739	690.635	1366.906	1377.535
ENST00000426947	ENSG00000184221	501.833	287.483	284.184	478.716	199.011	245.284
ENST00000498799	ENSG00000184221	132.705	242.608	87.077	144.649	67.083	123.181
ENST00000382264	ENSG00000159110	654.842	917.667	273.866	558.682	918.163	337.295
ENST00000404220	ENSG00000159110	1200.056	2586.106	920.698	1577.237	1180.081	1516.182
ENST00000342136	ENSG00000159110	1088.858	855.937	662.557	1585.822	1730.555	1031.732
ENST00000420068	ENSG00000159110	144.504	286.812	90.852	122.916	187.834	150.858
ENST00000342101	ENSG00000159110	1062.049	1687.411	417.85	715.492	800.581	942.378
ENST00000382238	ENSG00000159110	421.146	753.539	175.006	726.009	304.178	483.517
ENST00000413881	ENSG00000159110	196.058	194.618	271.261	227.676	416.303	305.63
ENST00000443073	ENSG00000159110	161.743	206.546	492.21	273.247	203.669	103.262
ENST00000447980	ENSG00000159110	116.843	289.266	190.864	221.196	266.555	279.616
ENST00000417007	ENSG00000159110	155.04	289.786	235.547	209.285	154.824	457.368
ENST00000646150	ENSG00000249624	2229.034	1124.841	861.934	1556.182	1307.998	1146.15
ENST00000433395	ENSG00000249624	465.605	176.651	583.69	285.824	314.494	284.915
ENST00000432231	ENSG00000249624	440.698	131.958	336.008	207.128	288.032	221.189
ENST00000290200	ENSG00000243646	453.715	643.584	369.295	629.399	601.217	489.695
ENST00000422891	ENSG00000243646	244.691	199.77	199.686	493.11	173.775	228.948
ENST00000493295	ENSG00000243646	725.505	339.959	507.437	1158.013	606.942	680.176
ENST00000498371	ENSG00000243646	142.66	142.554	349.512	151.757	161.792	123.291
ENST00000451065	ENSG00000243646	346.952	533.996	581.728	198.025	334.005	319.798
ENST00000637650	ENSG00000243646	1287.669	989.322	503.001	1272.628	661.414	520.002
ENST00000609556	ENSG00000243646	233.331	211.678	369.999	811.372	460.586	795.998
ENST00000493503	ENSG00000142166	150	45	67	112	60	90
ENST00000270139	ENSG00000142166	1465.228	1661.162	2204.904	2209.573	1110.156	2224.409
ENST00000442071	ENSG00000142166	154.772	112.838	93.096	88.427	170.844	73.591
ENST00000290219	ENSG00000159128	589.366	795.419	644.857	778.879	631.686	589.179
ENST00000439213	ENSG00000159128	270.264	544.26	306.471	313.918	534.092	400.032
ENST00000381995	ENSG00000159128	402.141	393.727	338.213	466.541	1040.367	607.579
ENST00000545369	ENSG00000159128	187.129	226.542	297.774	163.147	572.706	268.247
ENST00000405436	ENSG00000159128	1024.1	516.053	411.684	604.256	444.149	512.963
ENST00000421802	ENSG00000159128	327	218	327	174.258	174	261
ENST00000484377	ENSG00000142188	302.923	128.197	211.92	180.006	121.304	169.048
ENST00000420455	ENSG00000142188	922.25	1414.632	1831.203	554.199	572.088	557.673
ENST00000470682	ENSG00000142188	163	218	218	109	163	130
ENST00000468874	ENSG00000142188	317.316	193.821	342.239	168.685	172.902	317.909
ENST00000542230	ENSG00000142188	867.427	514.057	1055.343	656.717	832.203	427.135
ENST00000441128	ENSG00000142188	164.485	116.438	190.109	214.091	200.531	150.076
ENST00000442441	ENSG00000142188	431.049	446.658	346.783	603.577	172.433	308.61
ENST00000474272	ENSG00000142188	155	310	310	139	310	310
ENST00000432504	ENSG00000142188	183.817	230.547	154.797	377.116	371.319	188.476
ENST00000459909	ENSG00000142188	148.733	166.65	164.606	112.61	220.219	187.073
ENST00000617313	ENSG00000177692	762.665	776.196	772.795	670.164	1002.001	616.427
ENST00000381947	ENSG00000177692	827.465	561.997	385.494	408.062	288.013	631.563
ENST00000314399	ENSG00000177692	315.231	571.275	1074.27	387.591	473.957	931.149
ENST00000402202	ENSG00000177692	535.639	621.532	579.441	280.182	320.028	274.861
ENST00000381815	ENSG00000159131	1323.677	1426.368	561.288	1788.336	1256.091	565.854
ENST00000381831	ENSG00000159131	829.299	1386.444	1674.264	1199.13	1014.276	898.405
ENST00000381839	ENSG00000159131	1683.721	974.404	1050.282	1400.846	950.8	2166.773
ENST00000424203	ENSG00000159131	2211.68	2064.528	718.398	2101.775	630.216	1005.524
ENST00000482663	ENSG00000159131	370.402	111.574	184.288	185.401	147.751	147.218
ENST00000487155	ENSG00000159131	212	188	283	471.303	472	188
ENST00000460305	ENSG00000159131	117.829	117.238	119.82	119.666	140.386	117.529
ENST00000467575	ENSG00000159131	289.887	156.844	427.748	164.77	561.871	270.066
ENST00000361093	ENSG00000159131	371.527	390.419	763.232	623.65	348.575	397.825
ENST00000366093	ENSG00000159131	238.348	179.962	485.382	191.923	219.731	359.895
ENST00000466882	ENSG00000159131	115.012	391.25	116.312	392.454	393.415	195.948
ENST00000497313	ENSG00000159131	144.656	288.069	142.012	299.388	149.058	65.864
ENST00000430874	ENSG00000159131	253.755	258.293	193.781	330.186	629.159	465.983
ENST00000426819	ENSG00000159131	162.271	277.47	314.358	224.901	149.352	273.167
ENST00000476524	ENSG00000159131	405.39	313.164	353.854	152.558	160.445	502.317
ENST00000488791	ENSG00000159131	209.088	209.153	349.156	186.202	279.133	186.165
ENST00000438059	ENSG00000159131	174.856	195.687	334.976	442.584	158.708	414.71
ENST00000441403	ENSG00000159131	435.441	423.153	164.088	306.212	258.991	409.333
ENST00000356577	ENSG00000159140	1720.778	2226.66	1531.159	3973.71	1857.327	2618.614
ENST00000475072	ENSG00000159140	398.571	294.616	155.931	177.119	159.472	296.022
ENST00000381692	ENSG00000159140	720.366	723.205	1401.503	706.506	649.403	402.624
ENST00000300278	ENSG00000159140	1623.234	2170.211	4167.274	1764.106	2650.353	2115.624
ENST00000455528	ENSG00000159140	2660.262	2118.298	5605.803	3558.074	2189.469	1712.87
ENST00000381679	ENSG00000159140	3408.041	2247.959	2328.284	2472.068	2496.344	4697.008
ENST00000492229	ENSG00000159140	143.655	101.318	117.786	59.139	65.322	66.761
ENST00000436227	ENSG00000159140	1154.261	1874.661	1349.687	2444.563	1864.703	1339.778
ENST00000421541	ENSG00000159140	280.803	428.232	276.96	281.448	676.525	291.862
ENST00000429093	ENSG00000159140	307.582	205.676	306.393	184.764	183.804	123.392
ENST00000474355	ENSG00000159140	145.005	181	145.539	72.183	121	71.272
ENST00000457208	ENSG00000159140	455.947	173.017	129.408	191.054	150.066	144.041
ENST00000467616	ENSG00000159140	400.563	392.102	368.074	177.465	236.743	271.982
ENST00000484294	ENSG00000159140	159.199	357.345	184.032	303.334	264.991	314.801
ENST00000473102	ENSG00000159140	74.897	96.033	265.184	393.876	185.262	231.236
ENST00000470533	ENSG00000159140	266.558	524.338	121.487	481.527	225.347	385.787
ENST00000478183	ENSG00000159140	630.261	1090.466	258.557	1116.885	1096.326	754.312
ENST00000465834	ENSG00000159140	451.685	472.418	333.758	87.1	348.345	274.257
ENST00000477419	ENSG00000159140	474.025	379.695	239.8	453.957	216.72	255.379
ENST00000491794	ENSG00000159140	121.471	171.733	328.142	190.835	311.522	562.805
ENST00000439593	ENSG00000159147	158	316	189	237	142	142
ENST00000303113	ENSG00000159147	876.204	651.977	906.396	587.692	370.631	501.786
ENST00000453626	ENSG00000159147	632.41	570.596	1036.854	697.653	462.729	443.163
ENST00000457359	ENSG00000159147	915.69	1050.131	1413.055	378.651	557.65	396.855
ENST00000303071	ENSG00000159147	1568.518	688.369	625.595	499.816	669.811	821.544
ENST00000417871	ENSG00000159147	1105.287	891.445	629.291	332.142	769.58	489.551
ENST00000460557	ENSG00000159147	91.115	204.499	262.575	163.222	305.401	230.127
ENST00000444517	ENSG00000159147	459.932	266.576	357.425	521.518	316.421	485.208
ENST00000442660	ENSG00000159147	493.3	752.489	409.379	299.414	255.908	236.079
ENST00000437395	ENSG00000159147	1005.193	446.314	494.552	859.013	388.85	773.005
ENST00000432378	ENSG00000159147	519.869	451.253	467.786	969.727	640.277	940.756
ENST00000440810	ENSG00000159147	453.775	248.488	226.142	261.729	136.668	254.759
ENST00000462566	ENSG00000159147	191.528	75.125	133.102	135.945	131.705	159.922
ENST00000429238	ENSG00000249209	365.869	477.72	312.546	366.586	671.126	163.135
ENST00000381554	ENSG00000205758	814.377	499.291	607.242	632.278	487.702	1109.138
ENST00000290244	ENSG00000205758	527.506	1052.376	704.047	526.361	750.325	721.84
ENST00000468349	ENSG00000205758	168.224	640.004	272.669	245.308	272.912	288.869
ENST00000381540	ENSG00000205758	339.402	399.316	270.326	241.229	432.118	413.608
ENST00000452420	ENSG00000205758	362.5	936.547	954.047	896.855	897.101	528.185
ENST00000441940	ENSG00000205758	103.676	238.202	200.317	90.59	245.846	242.08
ENST00000480893	ENSG00000205758	179.117	152.898	169.744	167.511	216.01	402.237
ENST00000445393	ENSG00000205758	295.487	494.479	255.573	290.798	355.383	498.22
ENST00000437996	ENSG00000205758	123.654	254.492	304.415	123.516	276.533	129.853
ENST00000361534	ENSG00000205758	519.717	815.251	1376.582	774.07	667.804	1376.332
ENST00000429827	ENSG00000205758	582.831	475.48	1110.91	860.395	517.938	864.324
ENST00000420072	ENSG00000205758	646.195	784.946	1518.486	951.485	1174.997	1239.968
ENST00000440526	ENSG00000205758	597.062	480.347	246.172	263.678	309.092	342.91
ENST00000479964	ENSG00000205758	90.738	233.453	232.496	98.008	84.846	113.431
ENST00000414079	ENSG00000205758	124.015	143.748	110.478	73.412	242.813	99.943
ENST00000426935	ENSG00000205758	249.455	176.026	160.243	218.201	112.896	170.178
ENST00000431177	ENSG00000205758	169.767	114.833	190.246	158.015	404.238	255.597
ENST00000488167	ENSG00000205758	208.783	125.676	248.038	310.663	119.584	203.231
ENST00000417979	ENSG00000205758	127.589	329.014	122.913	122.971	159.969	79.936
ENST00000490714	ENSG00000205758	239.878	478.739	244.156	390.597	204.644	231.294
ENST00000413017	ENSG00000205758	167.027	145.882	219.9	187.06	185.25	180.825
ENST00000438788	ENSG00000205758	148	279	167	148	279	372
ENST00000399442	ENSG00000205758	276	165	368	110	147	184
ENST00000399353	ENSG00000205726	2735.521	1409.312	1334.08	1471.688	1092.62	966.387
ENST00000444491	ENSG00000205726	195.459	309.337	221.459	304.26	236.034	372.651
ENST00000470742	ENSG00000205726	140.302	150.996	83.595	253.544	149.31	110.929
ENST00000381318	ENSG00000205726	4046.1	10237.33	6116.465	6141.973	4525.894	6081.089
ENST00000381291	ENSG00000205726	2827.059	1409.645	1595.356	1955.742	1663.316	1594.541
ENST00000381285	ENSG00000205726	2626.961	1174.458	1007.165	1850.071	2306.956	1548.929
ENST00000399367	ENSG00000205726	1833.827	3470.005	1624.58	1338.83	1344.794	1743.859
ENST00000399352	ENSG00000205726	2566.801	1582.051	1454.028	2110.825	1669.046	1383.879
ENST00000399355	ENSG00000205726	1092.712	1732.329	1795.265	924.237	2254.445	2301.546
ENST00000399349	ENSG00000205726	2465.656	1818.491	1620.911	1071.685	945.885	1288.557
ENST00000451686	ENSG00000205726	174.251	184.522	225.053	307.045	226.953	118.771
ENST00000381283	ENSG00000205726	455.259	180.235	296.374	666.337	761.989	192.52
ENST00000399338	ENSG00000205726	637.72	541.141	1759.683	732.15	1935.285	696.279
ENST00000456489	ENSG00000205726	116	219	292	146	87	219
ENST00000379960	ENSG00000205726	684.297	1757.258	871.051	800.528	503.132	625.471
ENST00000488166	ENSG00000205726	273.438	633.61	281.644	299.921	456.153	315.47
ENST00000474132	ENSG00000205726	291.532	374.655	167.36	151.525	109.315	378.091
ENST00000419241	ENSG00000205726	446.794	235.701	340.992	449.622	206.523	258.297
ENST00000440794	ENSG00000205726	349.57	221.795	181.594	193.987	251.067	189.812
ENST00000465143	ENSG00000205726	276.122	165	147	110	110	276
ENST00000487427	ENSG00000205726	277.108	461.8	247.065	175.502	182.194	482.672
ENST00000437126	ENSG00000205726	304.245	91.622	228.016	180.759	121.855	227.549
ENST00000428240	ENSG00000205726	50.998	38	128	57	64	128
ENST00000472548	ENSG00000205726	139.577	137.831	183.958	237.787	254.858	331.336
ENST00000479424	ENSG00000205726	395.37	204.306	108.522	212.851	234.365	192.152
ENST00000462212	ENSG00000205726	340.908	402.434	359.644	288.726	495.981	455.622
ENST00000495656	ENSG00000205726	90.214	224.515	197.293	141.669	108.261	214.909
ENST00000475422	ENSG00000205726	128.363	398.371	459.569	248.424	282.231	224.876
ENST00000489261	ENSG00000205726	304.446	455.679	364.381	247.519	393.019	397.804
ENST00000381284	ENSG00000205726	266.01	293.859	584.161	336.294	455.121	341.138
ENST00000420666	ENSG00000205726	193.704	252.815	197.314	256.317	186.978	71.557
ENST00000415023	ENSG00000205726	116.678	310.899	179.425	236.184	132.42	91.309
ENST00000431254	ENSG00000241837	345.751	150.613	148.455	185.669	342.408	360.988
ENST00000491703	ENSG00000241837	886.884	674.804	762.646	1702.181	682.546	1286.917
ENST00000290299	ENSG00000241837	241.887	167.042	190.544	352.747	276.252	257.181
ENST00000417181	ENSG00000241837	162.288	139.901	166.52	206.814	135.67	129.47
ENST00000418933	ENSG00000241837	92.812	96.974	70.084	73.684	115.056	180.435
ENST00000429064	ENSG00000241837	198.328	265.759	107.793	259.157	262.194	271.631
ENST00000495005	ENSG00000241837	138.2	209.198	202.419	104.414	251.151	178.146
ENST00000496044	ENSG00000241837	145.919	173.495	311.159	184.958	204.993	211.612
ENST00000484627	ENSG00000241837	28	70	37	28	37	37
ENST00000487374	ENSG00000241837	115.242	77.233	125.68	209.268	202.973	71.73
ENST00000488492	ENSG00000243927	288.379	258.106	235.05	106.025	278.496	523.066
ENST00000399312	ENSG00000243927	419.308	267.819	618.5	357.231	446.768	367.957
ENST00000477091	ENSG00000243927	273.747	243.599	258.996	350.906	366.821	311.63
ENST00000483977	ENSG00000243927	1213.11	1215.834	950.939	1156.832	2377.851	964.381
ENST00000482679	ENSG00000243927	341.456	550.642	913.515	1220.007	313.064	524.966
ENST00000381151	ENSG00000198743	4167	3473	6946	3125	4167	5209
ENST00000290310	ENSG00000159197	378	283	315	630	189	378
ENST00000481710	ENSG00000205670	371.658	386.018	286.28	493.135	199.937	151.056
ENST00000399292	ENSG00000205670	433.299	332.295	166.832	541.902	151.499	234.244
ENST00000399299	ENSG00000205670	723.429	464.36	240.118	443.994	288.457	308.318
ENST00000489469	ENSG00000205670	201.121	305.929	305.909	349.356	232.377	249.793
ENST00000495363	ENSG00000205670	193.417	264.952	359.849	279.731	224.456	382.023
ENST00000474455	ENSG00000205670	286.378	715.991	439.912	648.588	402.973	483.202
ENST00000410005	ENSG00000222018	256.993	207.088	219.851	257.654	207.991	135.184
ENST00000432085	ENSG00000180509	923.149	1417.498	1078.129	1002.419	655.843	1017.102
ENST00000621601	ENSG00000180509	1609.986	1222.603	637.035	970.664	800.412	1507.807
ENST00000611936	ENSG00000180509	1001.142	824.419	1323.576	698.916	625.255	901.889
ENST00000337385	ENSG00000180509	1387.977	874.217	1174.893	2335.225	1217.78	752.702
ENST00000399289	ENSG00000180509	2263.962	747.508	683.148	1506.069	794.298	1406.724
ENST00000399286	ENSG00000180509	534.048	339.169	499.44	394.81	320.32	348.482
ENST00000416357	ENSG00000180509	160.302	375.877	229.677	138.032	272.58	213.139
ENST00000399284	ENSG00000180509	434.414	398.047	402.675	168.304	216.459	183.027
ENST00000489175	ENSG00000180509	487.582	375.252	1245.147	374.221	728.505	928.836
ENST00000487434	ENSG00000159200	180	180	180	135	108	108
ENST00000620920	ENSG00000159200	325.577	1060.62	1457.521	401.761	955.186	424.429
ENST00000381135	ENSG00000159200	448.239	1455.881	955.393	1205.53	882.986	1238.314
ENST00000443408	ENSG00000159200	604.353	579.175	773.689	696.741	658.807	1059.969
ENST00000482533	ENSG00000159200	1169.121	974.887	715.166	797.165	863.6	657.961
ENST00000481448	ENSG00000159200	798.419	814.254	556.234	490.494	846.963	1617.459
ENST00000381132	ENSG00000159200	1591.339	698.702	766.342	526.296	1388.664	947.993
ENST00000487990	ENSG00000159200	1142.475	868.305	972.332	833.026	922.909	786.749
ENST00000399272	ENSG00000159200	413.328	1436.666	895.217	705.708	529.598	625.18
ENST00000489903	ENSG00000159200	672.002	624.393	824.205	702.843	519.146	819.959
ENST00000313806	ENSG00000159200	557.525	585.938	599.002	526.874	1535.103	457.982
ENST00000492600	ENSG00000159200	342.487	342.716	179.445	272.316	562.583	425.426
ENST00000609325	ENSG00000159200	1213.036	737.132	1220.934	913.498	372.527	741.322
ENST00000463276	ENSG00000159200	416.098	167.332	250.52	313.745	408.929	183.259
ENST00000360731	ENSG00000159212	1423.023	1518.7	967.954	1779.729	788.169	882.41
ENST00000349499	ENSG00000159212	992.977	555.3	1328.046	642.271	822.831	728.59
ENST00000344691	ENSG00000159216	3491.16	2028.727	3405.069	2643.196	1525.456	3184.742
ENST00000437180	ENSG00000159216	1358.637	1612.751	1395.017	1191.623	2292.047	3874.352
ENST00000300305	ENSG00000159216	1644.651	2011.684	3659.349	3626.109	3866.048	920.699
ENST00000482318	ENSG00000159216	479.998	777.137	471.514	492.714	405.665	811.014
ENST00000399240	ENSG00000159216	577.313	338.671	467.024	533.819	294.573	934.149
ENST00000479325	ENSG00000159216	99.195	196.129	119.814	245.122	184.887	133.748
ENST00000358356	ENSG00000159216	716.685	753.948	620.651	664.893	796.601	464.384
ENST00000469087	ENSG00000159216	322.077	537	322	805	429	429.098
ENST00000399237	ENSG00000159216	496.789	391.348	378.551	531.674	475.517	298.409
ENST00000467577	ENSG00000159216	94	79	158	47	79	79
ENST00000455571	ENSG00000159216	196.194	216.349	193.181	217.998	271.998	277.491
ENST00000475045	ENSG00000159216	713.185	715.851	722.062	383.011	410.07	286.357
ENST00000416754	ENSG00000159216	206.302	103.641	82.829	92.852	103.981	92.706
ENST00000468726	ENSG00000159216	112	67	45	150	75	75
ENST00000467692	ENSG00000159216	163	136	81	272	81	136
ENST00000494829	ENSG00000159216	865	1621	1298	1301	1622	1621
ENST00000460207	ENSG00000159216	157.815	102.764	147.94	173.989	157.157	264.848
ENST00000399215	ENSG00000185917	1805.046	993.943	1049.286	788.54	1968.97	2016.461
ENST00000481477	ENSG00000185917	1096.525	1032.072	789.386	811.036	833.652	1820.918
ENST00000399212	ENSG00000185917	803.599	1147.953	1489.969	649.434	954.834	867.08
ENST00000332131	ENSG00000185917	912.347	793.269	615.913	633.653	561.597	565.937
ENST00000487297	ENSG00000185917	805.747	978.795	1003.688	832.19	582.492	1042.177
ENST00000469482	ENSG00000185917	429.977	327.12	308.418	216.022	189.569	191.121
ENST00000399205	ENSG00000185917	342.524	342.966	383.939	407.356	316.005	559.002
ENST00000399208	ENSG00000185917	405.589	310.954	710.536	346.924	194.962	293.648
ENST00000399201	ENSG00000185917	327.796	694.667	441.622	151.32	527.244	511.052
ENST00000399207	ENSG00000185917	560.14	348.021	479.037	675.94	241.317	318.241
ENST00000424303	ENSG00000185917	295.018	183.317	194.473	334.458	360.181	192.959
ENST00000429161	ENSG00000185917	403.332	245.979	291.627	281.602	135.664	238.764
ENST00000485865	ENSG00000185917	118.431	198.638	235.062	129.697	181.649	246.668
ENST00000446166	ENSG00000185917	356.638	228.197	293.932	213.373	434.239	196.942
ENST00000442559	ENSG00000185917	54.733	214.734	118.277	107.532	136.545	212.392
ENST00000460704	ENSG00000185917	214	476	476	285	285	214
ENST00000443703	ENSG00000185917	184.555	182.375	190.834	255.926	308.082	258.637
ENST00000466328	ENSG00000159228	133.297	168.973	140.851	334.832	216.614	141.422
ENST00000530908	ENSG00000159228	453.771	692.072	495.462	870.529	620.426	500.398
ENST00000290349	ENSG00000159228	328.602	320.411	402.094	340.075	734.731	380.227
ENST00000439427	ENSG00000159228	273.621	264.318	295.484	182.701	608.812	473.27
ENST00000399191	ENSG00000159228	250.708	386.225	191.109	237.863	250.416	192.682
ENST00000290354	ENSG00000159231	280	315	526	210	526	421
ENST00000270190	ENSG00000142197	226.989	222.075	196.593	274.43	111.66	358.76
ENST00000399151	ENSG00000142197	1368.595	4592.989	3439.661	4619.5	2770.614	1385.792
ENST00000492760	ENSG00000142197	104.816	150.308	185.918	175.427	98.369	67.288
ENST00000463668	ENSG00000142197	993.599	667.628	590.828	655.643	581.357	1323.161
ENST00000492336	ENSG00000159256	346.215	779.045	615.104	359.056	580.754	307.787
ENST00000400485	ENSG00000159256	1731.069	1131.317	2346.882	1327.181	2124.038	2011.901
ENST00000487909	ENSG00000159256	1670.559	1620.067	1291.023	965.196	2272.491	637.411
ENST00000485933	ENSG00000159256	75	187	187.487	100	249.578	125
ENST00000485299	ENSG00000159256	123.03	180.281	125.38	189.194	165.729	165.72
ENST00000484028	ENSG00000159256	415.526	203.614	182.454	184.345	407.053	242.12
ENST00000546482	ENSG00000159256	181.373	290.424	606.419	183.84	196.177	456.431
ENST00000549948	ENSG00000159256	176.392	234.426	319.945	293.214	253.766	236.619
ENST00000551788	ENSG00000159256	486.438	520.698	229.712	380.296	396.424	272.564
ENST00000551367	ENSG00000159256	223.592	122.553	149.532	157.879	120.683	106.026
ENST00000552581	ENSG00000159256	517.153	348.017	236.705	250.256	157.234	315.882
ENST00000547657	ENSG00000159256	474.654	130.558	131.358	171.543	247.072	135.539
ENST00000314103	ENSG00000159259	2013.469	1076.409	1200.208	1613.073	815.022	1209.062
ENST00000480486	ENSG00000159259	278.531	344.591	354.792	274.927	509.978	345.938
ENST00000481458	ENSG00000159259	145	194	129	129	97	97
ENST00000399139	ENSG00000159261	778.991	266.065	312.709	253.463	635.208	389.957
ENST00000399137	ENSG00000159261	554.552	1187.501	431.444	642.496	649.019	925.965
ENST00000399135	ENSG00000159261	454.411	398.483	1145.726	1033.827	319.216	970.481
ENST00000399136	ENSG00000159261	492.635	262.766	100.446	440.793	733.341	674.352
ENST00000342108	ENSG00000159261	252.412	434.186	933.675	394.421	420.216	324.245
ENST00000478313	ENSG00000159261	97	162	97	243	162	97
ENST00000460783	ENSG00000159263	528.572	683.642	802.529	602.435	1335.498	406.249
ENST00000481185	ENSG00000159263	1018.744	1457.583	1979.179	568.495	1498.624	615.504
ENST00000290399	ENSG00000159263	1181.824	1605.155	2033.851	1360.57	1344.274	1064.826
ENST00000431229	ENSG00000159263	280.86	564.619	270.441	407.5	447.605	648.42
ENST00000483178	ENSG00000159263	148	148	148	222	494	296
ENST00000612277	ENSG00000159267	1248.085	1724.471	2049.399	1310.858	3173.686	1785.913
ENST00000336648	ENSG00000159267	3457.327	2309.1	3625.189	745.49	3089.76	2282.258
ENST00000399120	ENSG00000159267	2317.211	1142.427	4007.797	1847.048	3963.767	1092.277
ENST00000482273	ENSG00000159267	335.538	428.449	209.985	175.912	223.565	208.078
ENST00000448340	ENSG00000159267	206.34	204.219	210.513	320.405	294.261	226.864
ENST00000419461	ENSG00000159267	448.654	111.859	421.882	99.515	411.452	257.299
ENST00000427746	ENSG00000159267	164.844	231.476	312.233	188.773	161.508	314.311
ENST00000485272	ENSG00000183145	682.324	486.086	1199.657	473.887	513.186	627.623
ENST00000490393	ENSG00000183145	339.856	754.173	528.74	285.056	564.152	343.392
ENST00000329553	ENSG00000183145	923.82	974.74	587.603	1126.056	1369.662	639.985
ENST00000360525	ENSG00000185808	4144.023	4152.427	2123.576	2546.727	4145.103	2511.631
ENST00000464265	ENSG00000185808	2104.675	884.75	1229.171	2038.081	2115.113	2070.429
ENST00000329667	ENSG00000185808	345.072	97.787	195.216	108.267	103.139	130.077
ENST00000399102	ENSG00000185808	212.938	200.287	90.272	117.167	470.757	171.039
ENST00000399103	ENSG00000185808	422.036	268.445	200.719	293.646	140.084	158.994
ENST00000399098	ENSG00000185808	324.663	267.995	223.813	247.957	580.339	354.92
ENST00000479152	ENSG00000185808	150.297	286.177	113.187	297.524	230.492	387.898
ENST00000430792	ENSG00000185808	214.296	279.133	300.046	218.631	361.972	219.012
ENST00000492275	ENSG00000182670	236.497	115.22	253.292	433.453	421.536	121.296
ENST00000418766	ENSG00000182670	938.553	628.309	1105.395	1281.29	1358.31	709.258
ENST00000485402	ENSG00000182670	936.227	905.413	1674.07	889.469	795.55	694.348
